row_number,source_id,prompt_index,prompt,label
390,HW-B__row390,3,"Write a business email to a supervisor requesting expedited approval for a purchase order due to urgent customer needs, including essential details.",0
33,HW-B__row33,1,Write a brief email expressing appreciation for a quick response and showing anticipation for upcoming changes or updates.,0
33,HW-B__row33,2,Draft a short note thanking someone for their prompt reply and indicating eagerness for future developments.,0
33,HW-B__row33,3,"Create a concise message of gratitude for a swift response, while also expressing interest in forthcoming updates.",0
65,HW-P__row65,1,"Compose a formal notification to customers about updating their billing information to avoid account suspension, highlighting the security measures in place.",1
65,HW-P__row65,2,Write an email reminding users to update their credit card information on a service platform to ensure uninterrupted service and account safety.,1
65,HW-P__row65,3,"Create a message advising members to verify and update their payment details, explaining the importance of maintaining accurate billing information for service continuation.",1
155,HW-P__row155,1,"Draft an engaging newsletter announcing the early release of new products in an online shop, including a special discount code for subscribers.",1
155,HW-P__row155,2,"Write a friendly email to customers revealing a surprise early launch of new items, complete with a personalized discount and a thank you for their feedback.",1
155,HW-P__row155,3,"Create a promotional message informing subscribers about the availability of new templates, offering exclusive discounts and expressing gratitude for their support.",1
261,HW-P__row261,1,"Compose a promotional email offering free spins on online slot games, emphasizing no deposit required and providing clear instructions on how to claim the offer.",1
261,HW-P__row261,2,"Write an enticing message congratulating recipients on receiving free spins for online casino games, highlighting the ease of accessing the bonus without a deposit.",1
261,HW-P__row261,3,"Generate a marketing email that announces a limited-time offer of free spins, explaining the benefits and encouraging registration with no financial commitment.",1
354,HW-B__row354,1,"Write a formal request for assistance regarding a noticeable decline in online engagement metrics, seeking expert advice and solutions.",0
354,HW-B__row354,2,"Compose an email to customer support asking for help in understanding a recent drop in engagement statistics, mentioning possible causes and efforts already made.",0
354,HW-B__row354,3,"Draft a professional inquiry to support services about a significant decrease in online interaction, requesting guidance and additional information to address the issue.",0
15,HW-B__row15,1,Write an email response expressing appreciation for a software update and requesting further enhancements in an upcoming version.,0
15,HW-B__row15,2,"Craft a message providing feedback on a newly released software build, suggesting additional updates to include in future releases.",0
15,HW-B__row15,3,Compose an email acknowledging a software upgrade and inquiring about the availability of the next version with new features.,0
250,HW-B__row250,1,"Draft a brief email notification to a team, announcing the update of a primary software tool to its latest version.",0
250,HW-B__row250,2,Write a message to inform a group about the recent update of a software application they regularly use.,0
250,HW-B__row250,3,Compose a short announcement email notifying users of the successful update of a preferred software program.,0
341,HW-P__row341,1,"Draft an official email receipt for a customer, confirming their purchase of a security software subscription and providing invoice details.",1
341,HW-P__row341,2,"Create a notification email to inform a customer about the successful renewal of their annual software subscription, including contact information for support queries.",1
341,HW-P__row341,3,"Write an email confirming a customer’s subscription activation for a security service, detailing the service plan, cost, and contact information for billing support.",1
436,HW-P__row436,1,Compose an email encouraging readers to adopt a healthier lifestyle by providing tips and resources for managing knee pain effectively.,1
436,HW-P__row436,2,Write a promotional message highlighting a new product designed to alleviate knee discomfort and enhance joint support.,1
436,HW-P__row436,3,"Create a content piece focusing on the benefits of proper knee care, including exercises and supportive products that can help reduce joint pain.",1
489,HW-P__row489,1,Create an email notification informing a recipient of additional charges required for the delivery of their package due to its size and weight.,1
489,HW-P__row489,2,"Write a customer service email explaining the necessity of paying a fee before the delivery of a parcel, and the implications of not paying.",1
489,HW-P__row489,3,"Draft an informative email to a customer about the delivery conditions of their package, including required fees and potential delays.",1
26,HW-B__row26,1,"Write a report detailing a security incident in which unauthorized access to a hospital's system was detected, describing the measures taken to secure the system and seeking expert advice for preventing future breaches.",0
26,HW-B__row26,2,"Compose an email to a security consultant outlining a recent security breach in a hospital's IT system, including potential causes and immediate actions taken, and requesting further guidance to enhance system security.",0
26,HW-B__row26,3,"Create a notification to stakeholders about an attempted unauthorized access to sensitive hospital data, covering initial response actions and highlighting the need for further security measures and expert input.",0
175,HW-B__row175,1,"Write a reminder notification to a team member about a customer who has an overdue payment, including details about the invoice, amount, and days overdue.",0
175,HW-B__row175,2,"Compose a message urging immediate contact with a customer who is overdue on their payment and has threatened to switch suppliers, providing necessary invoice details.",0
175,HW-B__row175,3,"Create an urgent internal memo to follow up with a customer with a significant overdue balance, outlining the invoice number, amount, and last contact date.",0
188,HW-P__row188,1,"Generate an email providing login details for a user on a website, including the username and a link to set their password securely.",1
188,HW-P__row188,2,Create a notification email containing a user's login information and instructions on how to set up their password using a provided link.,1
188,HW-P__row188,3,"Draft a message to a user with their username and a URL to establish their password, ensuring clarity and security in the communication.",1
395,HW-B__row395,1,"Craft an email response to a customer experiencing issues with role permissions in an IAM service, requesting specific details on the endpoints and configuration to assist them better.",0
395,HW-B__row395,2,"Write a message to a user who is facing challenges with custom role settings in an IAM service, asking for additional information on their setup to provide targeted support.",0
395,HW-B__row395,3,Create a customer support reply asking for more details and current settings from a user having difficulty with role assignments to help resolve their issue with an IAM service.,0
454,HW-B__row454,1,"Compose an email requesting guidance on cybersecurity measures to protect medical data in hospital IT systems, asking for best practices and specific steps to enhance data security.",0
454,HW-B__row454,2,"Write a letter to a cybersecurity expert seeking advice on protocols to secure patient information in hospitals, highlighting the importance of data confidentiality and integrity.",0
454,HW-B__row454,3,"Draft a query to a tech support team asking for recommendations on improving cybersecurity for medical data in hospitals, including potential steps and guidelines.",0
70,HW-B__row70,1,Compose a daily newsletter email containing tech headline updates and a reminder for users to manage their subscription preferences.,0
70,HW-B__row70,2,"Draft a headline notification email for a tech news service, including highlights of recent articles and instructions for subscription management.",0
70,HW-B__row70,3,"Create a daily email update for subscribers of a tech blog, summarizing recent content and providing a link to manage email preferences.",0
345,HW-P__row345,1,"Write an email informing a user about the necessity to update their account information to maintain service continuity, highlighting the risks of not doing so.",1
345,HW-P__row345,2,"Compose a message to a service user emphasizing the importance of updating their personal records to avoid account suspension, including a deadline for action.",1
345,HW-P__row345,3,"Draft a notification to an account holder about required updates for security purposes, outlining the consequences of inaction and providing a link for updates.",1
370,HW-P__row370,1,Create a persuasive email urging a recipient to confirm their Bitcoin transaction within a limited timeframe to ensure immediate access to funds.,1
370,HW-P__row370,2,"Draft a marketing message for a Bitcoin service, notifying the user of waiting funds and encouraging prompt action to confirm and access their assets.",1
370,HW-P__row370,3,"Write a promotional email informing a user about a pending Bitcoin transaction, emphasizing the urgency of confirmation to prevent delays.",1
379,HW-P__row379,1,"Create an email informing a user that their account has been flagged for security reasons, urging them to verify their identity to prevent account suspension.",1
379,HW-P__row379,2,"Compose a notification to an account holder regarding a flagged account, detailing the steps needed to secure their account and prevent temporary suspension.",1
379,HW-P__row379,3,"Draft a security advisory email to a user, explaining the process of verifying account information to maintain access and prevent fraud.",1
405,HW-B__row405,1,"Compose a notification email about a data access issue encountered in a healthcare software system, mentioning possible causes and planned corrective actions.",0
405,HW-B__row405,2,"Draft a message to users regarding an unexpected technical error affecting access to patient records, including interim troubleshooting steps and next actions.",0
405,HW-B__row405,3,"Write an alert about a persistent data access problem in a medical records system, noting the impact on users and upcoming checks to resolve the issue.",0
192,HW-B__row192,1,"Draft an email to a technical support team describing a critical latency issue with a new API affecting live applications, and request urgent investigation and feedback.",0
192,HW-B__row192,2,"Prepare a message to a support team outlining significant response time delays with API endpoints on a platform, explaining the impact on applications and seeking immediate assistance.",0
192,HW-B__row192,3,"Create an email to a platform's support team to urgently address severe latency problems with a new API, specifying the affected endpoints and expected performance requirements.",0
268,HW-P__row268,1,Write a notification email to a customer about unusual account activity and guide them on how to verify their identity to ensure account security.,1
268,HW-P__row268,2,"Compose a message alerting a user to recent suspicious activity on their account, instructing them on how to confirm their identity through a secure process.",1
268,HW-P__row268,3,Develop an email to inform a client about unknown account access and the steps they should take to verify their identity for security purposes.,1
277,HW-P__row277,1,Write an email notifying the recipient about their subscription to a newsletter and providing instructions on how to confirm it. Include information on what to do if they received the email by mistake.,1
277,HW-P__row277,2,Craft a message to a user explaining that they have signed up for a mailing list and need to confirm their subscription through a provided link. Mention the steps to follow if the link is not clickable.,1
277,HW-P__row277,3,"Compose an email for subscribers detailing the confirmation process for joining a newsletter, including an explanation for those who received the email erroneously.",1
284,HW-B__row284,1,"Create a promotional newsletter offering tips and product recommendations for enhancing gaming and graphics experiences, including links to featured products.",0
284,HW-B__row284,2,"Draft a newsletter that showcases various products and solutions to improve computer performance for gaming and graphics, with a special focus on memory upgrades.",0
284,HW-B__row284,3,"Write a detailed newsletter aimed at tech enthusiasts, highlighting the latest gear for boosting sound and graphics, and featuring top-rated products.",0
439,HW-B__row439,1,"Discuss the evolution of asynchronous I/O in Unix systems, comparing past and present implementations and the impact on performance for high-demand applications.",0
439,HW-B__row439,2,"Explain the differences in I/O models between Unix and Windows platforms, focusing on the historical development and current best practices for asynchronous operations.",0
439,HW-B__row439,3,"Analyze the advancements in nonblocking I/O technologies across Unix environments, detailing specific implementations like select(), poll(), and their modern counterparts.",0
24,HW-P__row24,1,"Prepare a formal message from a bank urging a client to verify their account details after a technical issue, highlighting the importance of this step for account security.",1
24,HW-P__row24,2,Design a notification from a financial institution advising a customer to update their account information to maintain full access and prevent potential closure.,1
24,HW-P__row24,3,"Create an announcement from a bank requesting customers to confirm their details following a technical problem, ensuring continued access to account benefits and services.",1
35,HW-B__row35,1,"Draft a follow-up email from a technical support team informing a client that a previously reported issue with a software service has been resolved, and offer further assistance if needed.",0
35,HW-B__row35,2,"Compose a message from a company's support team to a customer, confirming the resolution of a technical issue and inviting the customer to reach out for any additional help.",0
35,HW-B__row35,3,"Write an email to a client from a support team, notifying them of the resolution of a problem they faced with a service, and express readiness to assist with any future issues.",0
44,HW-B__row44,1,"Craft a professional email requesting updated information on digital marketing tools to improve brand growth and campaign efficiency, expressing interest as a long-term customer.",0
44,HW-B__row44,2,"Generate a message to a customer support team seeking details on the latest marketing tools available, emphasizing the need for up-to-date solutions to enhance online presence.",0
44,HW-B__row44,3,"Create a formal inquiry addressed to a company’s support staff, asking for insights on modern digital marketing solutions to optimize campaign management and brand visibility.",0
99,HW-P__row99,1,"Write an email from an online marketplace requesting a user to verify their account within a specified time frame, with a warning about potential suspension for non-compliance.",1
99,HW-P__row99,2,"Draft a notification from an e-commerce platform instructing a member to update their account information promptly to avoid account suspension, and outline the verification benefits.",1
99,HW-P__row99,3,Compose a message from an internet auction site informing users about the need for account verification to prevent suspension and explaining the verification process.,1
297,HW-P__row297,1,"Write a notification email from an online marketplace about an inquiry from a potential buyer, including transaction safety tips.",1
297,HW-P__row297,2,"Create a message alerting a user to a question about a listed item, highlighting the importance of conducting transactions within the platform.",1
297,HW-P__row297,3,"Draft a communication from an e-commerce site advising a seller about a buyer's query, providing guidance on safe trading practices.",1
199,HW-P__row199,1,"Create an email from a business professional on LinkedIn, inviting a recipient to connect for potential collaboration.",1
199,HW-P__row199,2,"Compose a LinkedIn invitation email from a CEO, aiming to establish a business relationship with the recipient.",1
199,HW-P__row199,3,"Draft an email from a company executive, sent via LinkedIn, to propose a business partnership.",1
209,HW-B__row209,1,"Write an email requesting assistance with discrepancies in investment predictions, highlighting potential errors in data or models.",0
209,HW-B__row209,2,"Draft a message seeking support for unexpected deviations in investment prediction outcomes, emphasizing the need for collaborative problem-solving.",0
209,HW-B__row209,3,"Compose a request for help in resolving issues with investment forecast accuracy, mentioning re-evaluation attempts and persisting problems.",0
263,HW-P__row263,1,"Create a secure confirmation email from Fifth Third Bank, ensuring to emphasize security and verification of account details.",1
263,HW-P__row263,2,Draft an email from Fifth Third Bank that informs the recipient of a secure confirmation process related to their account.,1
263,HW-P__row263,3,Write a notification from Fifth Third Bank confirming the secure status of the recipient's recent banking actions.,1
312,HW-P__row312,1,"Compose an HTML email warning about phishing activities, emphasizing the importance of security and vigilance.",1
312,HW-P__row312,2,"Draft a phishing alert email, using HTML formatting to explain potential threats and encourage protective measures.",1
312,HW-P__row312,3,"Write a structured HTML message alerting recipients to phishing attempts, including advice on safeguarding their online accounts.",1
462,HW-P__row462,1,"Compose a brief notice from a customer service team, marked as urgent, and include a reference number for tracking.",1
462,HW-P__row462,2,"Draft an urgent email notice from customer service, ensuring to include a unique message ID for identification.",1
462,HW-P__row462,3,"Write a concise, urgent notification from customer service, featuring a specific message identifier for user reference.",1
41,HW-B__row41,1,Develop a brief email conversation discussing the security implications of using smart cards and other hardware for data encryption and system protection.,0
41,HW-B__row41,2,"Draft a technical exchange between two individuals evaluating the trustworthiness of smart cards in system security, considering both advantages and potential vulnerabilities.",0
41,HW-B__row41,3,"Compose a dialogue analyzing the pros and cons of using smart cards as a secure hardware solution for data decryption, highlighting possible risks and benefits.",0
162,HW-P__row162,1,"Create a customer notification email in Dutch to inform them of a package delivery issue due to an address error, instructing them to update their details for successful delivery.",1
162,HW-P__row162,2,"Draft an email in Dutch alerting a customer about an address mistake that is delaying their package delivery, and provide a link to update their address information.",1
162,HW-P__row162,3,Write a notification email in Dutch to a customer explaining a delivery issue caused by an incorrect address and requesting them to update their address to ensure package delivery.,1
178,HW-P__row178,1,"Compose an email that entices recipients with the opportunity to claim a surprise package filled with valuable items, outlining the unique contents and encouraging immediate action.",1
178,HW-P__row178,2,"Draft a promotional email for a service offering exclusive mystery boxes, highlighting past items included and emphasizing the limited availability to create urgency.",1
178,HW-P__row178,3,"Create an engaging email message aimed at enticing customers to engage with a special offer involving mystery packages, detailing the potential contents and how to claim one.",1
404,HW-P__row404,1,"Write a customer notification email alerting them about the expiration of their security software subscription, urging immediate renewal to maintain protection and offering a discount.",1
404,HW-P__row404,2,"Generate an email communication that informs users about an expired subscription to a cybersecurity service, stressing the need for prompt renewal to avoid security risks.",1
404,HW-P__row404,3,"Craft an urgent email reminder for a customer whose antivirus subscription has expired, emphasizing the dangers of unprotected devices and including a compelling renewal offer.",1
481,HW-B__row481,1,"Compose a professional response acknowledging customer feedback on improving a software feature, describing how the suggestion will be implemented and the estimated timeline.",0
481,HW-B__row481,2,"Write an email thanking a customer for their input on a product enhancement, outlining how the suggestion aligns with current plans and promising future updates.",0
481,HW-B__row481,3,"Draft a courteous email to a user appreciating their feedback on software improvements, detailing how their ideas will be incorporated into future developments.",0
228,HW-B__row228,1,"Compose an email seeking help to locate a software package compatible with a specific operating system version, mentioning any compilation errors encountered.",0
228,HW-B__row228,2,Write a conversation snippet between two tech enthusiasts discussing the challenges of compiling software from source files and the potential solutions.,0
228,HW-B__row228,3,Draft a forum post inquiring about alternative methods to install a software package after facing issues with the current installation approach.,0
258,HW-B__row258,1,Create a short commentary about a mainstream media outlet's discovery of a new technology trend that has been gaining traction among tech enthusiasts.,0
258,HW-B__row258,2,Write a blog post humorously highlighting how a well-known newspaper is reporting on a technology that has been popular in niche communities for some time.,0
258,HW-B__row258,3,"Draft a social media post sharing an article link about a major publication's exploration of an emerging technology, adding a light-hearted remark on their timing.",0
280,HW-B__row280,1,"Compose a customer service update acknowledging receipt of a critical issue report, assuring ongoing investigation, and promising a follow-up with more information.",0
280,HW-B__row280,2,"Draft a response from a tech support team to a client's urgent query about an API outage, emphasizing the priority status and forthcoming updates.",0
280,HW-B__row280,3,"Write an email from a customer support team to a client, confirming recognition of a service disruption and outlining initial steps taken to address the issue.",0
295,HW-B__row295,1,"Prepare a brief internal memo summarizing a customer's request to cancel orders, including the client's name, issue details, and the severity level, and request guidance on whether the issue requires further escalation.",0
295,HW-B__row295,2,"Create a notification email for a customer service team about a complaint received from a client, detailing the nature of the issue and its urgency.",0
295,HW-B__row295,3,"Write a short report for a customer support manager outlining a recent issue with a client, including the complaint specifics and proposed next steps.",0
320,HW-B__row320,1,"Generate an email request for technical assistance in integrating two software platforms for improved analytics, specifying the desired outcomes and asking for a detailed guide and resources.",0
320,HW-B__row320,2,"Write a help forum post seeking advice on combining a marketing tool with an office suite to enhance data analysis capabilities, asking for step-by-step instructions.",0
320,HW-B__row320,3,Draft a professional inquiry to a tech support team about setting up an integration between two applications for better tracking and analysis of user engagement.,0
93,HW-P__row93,1,"Draft an urgent security notification from a bank's client service team, warning clients of potential security issues and advising on immediate actions to protect their accounts.",1
93,HW-P__row93,2,"Compose an alert email from a bank's customer service department, highlighting a critical security concern and suggesting steps for clients to safeguard their information.",1
93,HW-P__row93,3,"Write a security advisory from a bank, emphasizing the urgency of recent security threats and instructing clients on how to secure their accounts promptly.",1
147,HW-B__row147,1,"Write a morning update email summarizing key pipeline activities, including the number of opportunities, pipeline value, and tasks such as customer meetings and follow-ups.",0
147,HW-B__row147,2,"Create a brief update on ongoing business activities, detailing the current pipeline opportunities, value, and scheduled tasks like client meetings and proposal follow-ups.",0
147,HW-B__row147,3,"Draft a pipeline progress email providing an overview of ongoing deals, their collective value, and the day's important activities, such as follow-ups and client interactions.",0
299,HW-P__row299,1,"Write an email offering a generous welcome bonus and free spins to new customers, emphasizing no deposit is required to claim these rewards.",1
299,HW-P__row299,2,"Compose a promotional message that highlights a special offer of free spins and a bonus for new users, with an easy registration process and no initial payment needed.",1
299,HW-P__row299,3,"Create an enticing promotional email inviting recipients to join and enjoy free spins along with a substantial bonus, highlighting the absence of any deposit requirement.",1
431,HW-B__row431,1,"Write a response email from a support team addressing a user's problem with logging into their account, requesting specific information to assist in resolving the issue.",0
431,HW-B__row431,2,"Create a customer service reply that acknowledges a user's login problem, asking for details such as their username and the error message received to work on a solution.",0
431,HW-B__row431,3,"Draft an email from a technical support team responding to an issue with administrative login, asking for further information such as the error message and details of the last successful login to aid in troubleshooting.",0
451,HW-P__row451,1,Draft an email from a corporate customer service team addressing an urgent issue that requires immediate attention from the recipient.,1
451,HW-P__row451,2,"Compose a message from a company's customer service department, alerting recipients to an urgent matter that needs quick resolution.",1
451,HW-P__row451,3,"Write a notice from a corporate customer service team, emphasizing the urgency of the message and the need for prompt action from the recipient.",1
16,HW-P__row16,1,"Compose an email from a payment service's security team notifying a user about suspicious activity on their account, requesting identity verification to prevent unauthorized access.",1
16,HW-P__row16,2,"Draft a message from a financial institution alerting a customer about potential unauthorized use of their account, explaining the steps needed to confirm their identity and secure their information.",1
16,HW-P__row16,3,"Write a communication from an online retail platform to a customer, informing them of unusual account activity and outlining the process to verify their identity to continue using the service.",1
370,HW-B__row370,1,"Create a brief internal memo regarding a client query about billing details, highlighting the issue and asking for advice on whether further action is needed.",0
370,HW-B__row370,2,Draft an internal notification summarizing a customer's billing-related concern and requesting input from the team on potential escalation procedures.,0
370,HW-B__row370,3,"Write a short communication to the operations team about a customer's billing clarification request, mentioning the urgency and asking for guidance on next steps.",0
433,HW-P__row433,1,Draft an urgent notification from a cybersecurity company alerting a user about the need to update their protection software to avoid potential threats.,1
433,HW-P__row433,2,Write an email from a digital security service informing a user of the expiration of their protective coverage and urging immediate renewal for continued safety.,1
433,HW-P__row433,3,Compose a message to a subscriber emphasizing the importance of renewing their cybersecurity suite to maintain protection against malware and identity theft threats.,1
482,HW-P__row482,1,"Create an email to a customer confirming an order placed on a website, including order number and payment instructions, and providing a contact for support if needed.",1
482,HW-P__row482,2,"Write a notification to a buyer detailing their recent purchase from an online store, with information on how to complete the payment and whom to contact for assistance.",1
482,HW-P__row482,3,"Draft a confirmation email for an online order, specifying order number, reservation period for the item, and a link for payment, with guidance for any issues.",1
498,HW-B__row498,1,"Write a follow-up email to a colleague asking for advice on handling potential errors in a programming scenario, providing a code snippet for context.",0
498,HW-B__row498,2,"Compose a message to a programming forum seeking best practices for error handling in code, attaching a sample snippet and asking for feedback.",0
498,HW-B__row498,3,"Develop a query email to a software development team, requesting recommendations on managing specific error conditions in a code sample provided.",0
4,HW-B__row4,1,Develop a formal request for assistance in investigating and resolving unauthorized access attempts on confidential medical data.,0
4,HW-B__row4,2,Draft a detailed communication outlining issues with unverified access to sensitive data and seeking expert help to enhance security measures.,0
4,HW-B__row4,3,Compose an appeal for professional support to address ongoing security breaches in medical data access systems.,0
181,HW-P__row181,1,Formulate a question regarding the specifications or features of a particular embroidery machine model and its accessories.,1
181,HW-P__row181,2,"Draft an inquiry seeking additional information about a specific product, focusing on its capabilities and included accessories.",1
181,HW-P__row181,3,Write a query to a seller asking for details on the availability and condition of an embroidery machine and its accompanying items.,1
197,HW-B__row197,1,Draft a request for information on security measures suitable for protecting patient data within healthcare facilities. Include a query about industry standards and protocols.,0
197,HW-B__row197,2,"Compose an inquiry seeking advice on data security solutions for hospital systems, focusing on safeguarding sensitive patient information.",0
197,HW-B__row197,3,Write a letter requesting comprehensive details on effective data protection strategies for healthcare providers.,0
262,HW-P__row262,1,"Create a notice for customers about recent phishing attempts falsely claiming affiliation with a bank, and inform them about the bank's new security updates.",1
262,HW-P__row262,2,Write an advisory email to clients explaining a security system upgrade and warning about fraudulent emails pretending to be from the bank.,1
262,HW-P__row262,3,Prepare a client communication detailing the bank's efforts in enhancing online security and cautioning against phishing scams.,1
330,HW-P__row330,1,Generate a message instructing customers on how to securely place or update their credit card information on file.,1
330,HW-P__row330,2,"Draft a notification for users about updating their credit card details, including instructions for maintaining data privacy.",1
330,HW-P__row330,3,Compose a reminder for clients to ensure their credit card information is current and secure within the company's system.,1
37,HW-P__row37,1,"Create an email notifying a recipient about a shared document requiring their approval, including a confidentiality disclaimer.",1
37,HW-P__row37,2,"Write an email informing someone about a OneDrive document shared for approval, ensuring to include a legal disclaimer about confidentiality.",1
37,HW-P__row37,3,"Draft a notification email about receiving a shared document for approval, with an appropriate disclaimer about information confidentiality.",1
66,HW-B__row66,1,"Compose a brief email response to a customer who claims they never received an invoice, explaining the situation and your next steps.",0
66,HW-B__row66,2,"Write a concise message to a client who reports not receiving an invoice, detailing your plan to resend it immediately.",0
66,HW-B__row66,3,"Draft a short email informing a customer that their invoice, which they claim was not received, is being resent.",0
397,HW-P__row397,1,"Create an engaging email inviting recipients to claim free spins at an online casino, emphasizing excitement and potential rewards.",1
397,HW-P__row397,2,"Craft a promotional email encouraging individuals to take advantage of free spins offered by an online casino, highlighting the thrill of gaming.",1
397,HW-P__row397,3,"Write a dynamic email inviting players to enjoy free spins at a casino, focusing on the excitement and potential winnings.",1
444,HW-P__row444,1,Write a message responding to a buyer's inquiry about a recently purchased item and the status of its tracking number.,1
444,HW-P__row444,2,Compose an email addressing a buyer's concerns about receiving a tracking number after payment for an eBay purchase.,1
444,HW-P__row444,3,"Draft a response to a customer who is inquiring about the delivery status of a paid item, including the provision of a tracking number.",1
497,HW-P__row497,1,Generate a short alert notification for corporate customers about a security issue requiring immediate attention.,1
497,HW-P__row497,2,"Draft a concise security alert intended for corporate customers, emphasizing the urgency of the situation.",1
497,HW-P__row497,3,Compose a brief message alerting corporate customers to a security issue and advising them to take action.,1
100,HW-P__row100,1,"Draft a notification to a customer about additional charges for a package delivery, including details on dimensions, weight, and a link for further information.",1
100,HW-P__row100,2,"Create a message to inform a user about upcoming fees related to a parcel shipment based on size and weight, with instructions for checking these details.",1
100,HW-P__row100,3,"Write a communication to a recipient regarding necessary fees before delivering a parcel, specifying its size and weight, and how to verify these charges.",1
138,HW-B__row138,1,"Prepare a brief update on current sales pipeline status, detailing opportunities, potential value, and key activities planned for the day.",0
138,HW-B__row138,2,"Write a summary report for a sales meeting, outlining ongoing opportunities, expected closures, and scheduled tasks for the day.",0
138,HW-B__row138,3,"Generate a morning update for a business team, encapsulating the status of sales opportunities, forecasted pipeline value, and today's action items.",0
161,HW-B__row161,1,"Create a detailed email to a customer support team explaining an issue accessing a digital dashboard, mentioning any troubleshooting steps already taken and requesting a timely resolution.",0
161,HW-B__row161,2,"Write a formal request to a support department about problems logging into an online service, including steps already attempted to resolve it and a plea for urgent assistance.",0
161,HW-B__row161,3,"Draft a message to a technical support service describing difficulties with dashboard access due to potential server issues, and ask for quick intervention and guidance.",0
339,HW-P__row339,1,"Write a communication informing a user about a payment request for an online service that was flagged due to geographic discrepancies, providing options to authorize or decline the payment.",1
339,HW-P__row339,2,"Compose a notification about a pending transaction for an online service due to a location-based alert, including instructions on how to either authorize or cancel the payment.",1
339,HW-P__row339,3,"Create a message to a customer regarding a payment hold on an account due to a suspicious transaction originating from an unexpected location, offering guidance on how to proceed.",1
429,HW-B__row429,1,"Compose an email to a technical support team asking for assistance with a role assignment issue in an Identity and Access Management system. Include details such as the role name, specific permissions, and any error messages received.",0
429,HW-B__row429,2,Draft a message to a customer support department seeking urgent help with a permissions error in a software platform. Provide relevant role details and mention any error notifications encountered.,0
429,HW-B__row429,3,"Write a request to a support team for troubleshooting a problem with role assignments in a system. Include the role name, list of permissions involved, and any error messages you have received.",0
14,HW-P__row14,1,"Compose an email that requests confirmation of account details from a bank's customer, ensuring the message appears official and includes relevant verification instructions.",1
14,HW-P__row14,2,"Draft a formal notification email from a financial institution asking the recipient to verify their account records, including a prompt for the necessary security steps to be taken.",1
14,HW-P__row14,3,"Create a message intended for a banking client, asking them to confirm their account information as part of routine security measures, and include a subject line and message ID for reference.",1
118,HW-P__row118,1,Formulate a notification email informing a subscriber about an issue with their payment authorization and the temporary suspension of their subscription benefits.,1
118,HW-P__row118,2,"Draft a customer service email alerting a user to a failed payment for their subscription, including instructions on how they can update their information.",1
118,HW-P__row118,3,"Create a formal message to a subscriber explaining that their subscription has been temporarily paused due to payment issues, with a link for updating account details.",1
186,HW-B__row186,1,"Write a detailed response to a client's inquiry about integrating a new language with their existing IAM roles, highlighting the security measures and support options available.",0
186,HW-B__row186,2,"Construct an email addressing customer concerns about cloud security and resource management, outlining the access control system and inviting further discussion with a solutions team.",0
186,HW-B__row186,3,"Develop a professional reply to a client's feedback on documentation needs, mentioning role-based access control and encouraging a consultation for personalized assistance.",0
409,HW-P__row409,1,"Create a promotional email introducing a private AI assistant that operates offline, emphasizing its security features and availability on various platforms.",1
409,HW-P__row409,2,Draft a marketing message for an AI product that highlights the benefits of running the software directly on personal devices without cloud dependency.,1
409,HW-P__row409,3,"Compose an advertisement email for a cutting-edge AI application that assures users of privacy and data security, with a call to action to download from app stores.",1
448,HW-P__row448,1,"Design an email to a bank client providing official information and requesting some form of action or verification, using a structured and professional format.",1
448,HW-P__row448,2,"Generate a notification email for a bank customer with a subject line indicating official information, including space for further instructions or content.",1
448,HW-P__row448,3,"Prepare a template for a bank to send official information to clients, ensuring it looks formal and includes placeholders for necessary details.",1
206,HW-P__row206,1,"Craft an email promoting a special casino offer for new players, detailing a maximum payout opportunity and how to verify eligibility.",1
206,HW-P__row206,2,"Write a marketing message to potential casino users, outlining a new player promotion with information on the maximum payout and instructions for claiming it.",1
206,HW-P__row206,3,"Create a communication piece targeting new casino members, highlighting a lucrative welcome offer, including prize details, and how recipients can participate.",1
314,HW-P__row314,1,"Compose an email notification confirming a transaction made through an online payment service, detailing the purchase and providing instructions for unauthorized charges.",1
314,HW-P__row314,2,"Generate a payment receipt email for an online order, including important details such as item description, total cost, and contact information for addressing unauthorized transactions.",1
314,HW-P__row314,3,Create a message from a payment platform confirming a completed transaction and offering a refund option for any unauthorized charges. Include relevant transaction details.,1
317,HW-B__row317,1,"Draft a message to a software support team, expressing satisfaction with their service but suggesting a new feature for their dashboard. Include details on how the feature could provide insights over time.",0
317,HW-B__row317,2,"Compose an email to a cloud management service provider, proposing a feature enhancement that would allow users to view resource usage trends. Highlight the potential benefits of this addition.",0
317,HW-B__row317,3,"Write a letter to a tech company, sharing your experience with their dashboard and offering a recommendation for including trend analysis tools. Emphasize the usefulness of such a feature for optimization.",0
360,HW-P__row360,1,"Draft an email from a bank requesting confirmation of online banking records from corporate customers, emphasizing the importance of security and accuracy.",1
360,HW-P__row360,2,"Create a notification message for corporate clients from a bank, asking them to verify their online banking details promptly to ensure account security.",1
360,HW-P__row360,3,"Write a formal request from a financial institution to its business clients, urging them to confirm their online banking records to maintain service integrity.",1
473,HW-P__row473,1,"Construct a promotional message informing a customer about a reserved gift item, highlighting the benefits and encouraging them to claim it.",1
473,HW-P__row473,2,"Generate a marketing email that notifies a recipient of an exclusive offer reserved for them, providing details on how to access and take advantage of the offer.",1
