Subject,Body,label,data_source,original_subject,original_body,original_data_source,row_number,prompt_kind,prompt_rounds,model,token_estimate,skipped,skip_reason
Important Notice Regarding Job and Internship Scams,"Dear [Recipient],

Please be aware of a potential scam involving job offers from the Bill and Melinda Gates Foundation that may be sent from a non-Cornell email account, such as [user]@optonline.net. We advise you not to reply to the sender or contact the email address provided in the message.

This is not a legitimate employment opportunity and could be a phishing attempt. For more information on how to identify and avoid job and internship scams, please refer to the resources provided by Career Services.

Thank you for your attention to this matter.

Sincerely,

[Your Name]",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,BILL AND MELINDA GATES FOUNDATION,This phish typically originates from a non-Cornell account. The sender may appear as [user]@optonline.net>. Do not reply to the sender nor contact the email address in the body of the email. This is not a legitimate offer for employment. See  Beware of Job and Internship Scams  from Career Services.,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,209,adversarial,1,gpt-3.5-turbo,82,false,
Work-Study Opportunity - Personal Assistant Position Available,"Hello Student,",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Work-Study Opportunity – Personal Assistant Position Available,"Dear Student,",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,210,adversarial,1,gpt-3.5-turbo,15,false,
Important Notice Regarding COVID-19 Variant Contact Tracing,"We have recently identified a phishing attempt from an compromised Cornell account, which has now been secured. The sender may appear as ""Cornell Alert <[user]@cornell.edu>"". Please be cautious of any links in emails from this address and refrain from giving out any personal information. If you have already entered your credentials, we recommend changing your NetID password immediately at https://netid.cornell.edu. Thank you for your attention to this matter.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Time-Sensitive: Urgent Help Needed for COVID-19 Variant Contact Tracing,"This phish typically originates from a compromised Cornell account that has since been secured. The sender may appear as ""Cornell Alert <[user]@cornell.edu>"". The link within directs to a fake CUWebLogin page at a non-Cornell domain. Do not follow the link nor contact the sender. If you entered your credentials into the form, change your NetID password immediately at  https://netid.cornell.edu .",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,211,adversarial,1,gpt-3.5-turbo,108,false,
AP Via Teams,"Dear Recipient,

We wanted to inform you that we will be conducting AP Via Teams for various subjects. Some of the subject line variants include 'business AP Via Teams', 'tech AP Via Teams', and 'cornell AP Via Teams'.

Thank you for your attention.

Sincerely,
[Your Name]",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,[unit] AP Via Teams,"Sender: info@sa.fugent.com
Some subject line variants are: 'business AP Via Teams', 'tech AP Via Teams', and 'cornell AP Via Teams', among others.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,212,adversarial,1,gpt-3.5-turbo,48,false,
Important Message Regarding Phone Scam,"Please be aware of a recent phone scam originating from a non-Cornell account. The sender may falsely appear as ""Cornell Call Compliance <[user]@icloud.com>"". Avoid scanning the QR code or reaching out to the sender as it directs to a fake login page. If you have mistakenly entered your credentials, please change your NetID password promptly at https://netid.cornell.edu. Thank you.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,New Phone Message,"This phish typically originates from a non-Cornell account. The sender may appear as ""Cornell Call Compliance <[user]@icloud.com>"". Do not scan the QR code nor contact the sender. The QR code directs to a fake login page. If you entered your credentials into the page, change your NetID password immediately at https://netid.cornell.edu .",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,213,adversarial,1,gpt-3.5-turbo,84,false,
Student Research Employment Opportunity at Cornell University,"Hello,

The Department of History at Cornell University is seeking students to work remotely as research assistants. This position offers a weekly payment of $500 and is open to students from any department. Tasks can be completed remotely, providing students with the opportunity to earn money without compromising academic performance.

If you are interested, please contact Professor [Spoofed Name] on Instagram at [username] with your full name, email address, year of study, and department to receive the job description and application requirements.

Best regards,
Department of History
Cornell University",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Student Research Employment,"First Example

Cornell University, Department of History Needs the services of students as research assistants. They are to work remotely and get paid $500 Weekly... The research position is open to students from any department in the institution, and tasks can be carried out remotely. It gives students opportunities to study and earn money without affecting academic performances or time. Tasks can be carried out remotely with less work time a week. If you're interested kindly Text Professor  [Spoofed Name]  on Instagram at ([username]) message Only. acknowledging your full name, email address, year of study, a and department to receive the job description and further application requirements Best regards.  Department of HistoryCornell University

Second Example

Cornell University, Department of History Needs the

services of students as research assistants. They are

to work remotely and get paid $500 Weekly...

The research position is open to students from any

department in the institution, and tasks can be done

out remotely. It gives students opportunities to study

and earn money without affecting academic study or

time.Tasks can be carried out remotely with less work

time a week.

If you're interested kindly Text Professor [Spoofed Name]

on Instagram at ( [username] ) message Only.

acknowledging your full name, email address, year of

study, a and department to receive the job description

and further application requirements

Best regards.

Department of History

Cornell University",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,214,adversarial,1,gpt-3.5-turbo,298,false,
Important Information Regarding Your Cornell NetID,"Dear Cornell community,

We have noticed a phishing attempt originating from a non-Cornell email address with the sender listed as ""Cornell |Multi_auth_factor Subsystem®|Administration [user]@khaki.plala.or.jp>"". Please do not interact with any QR codes or reply to this sender. The QR code provided in the email leads to a fake login page.

If you have already entered your credentials on the fake page, we recommend changing your NetID password immediately by visiting: https://netid.cornell.edu

Thank you for your attention to this matter. Stay vigilant and protect your personal information.

Sincerely,
Cornell University Security Team",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Cornell |Re_Authenticationd Required| 17/Nov/2023,"This phish typically originates from a non-Cornell email address. The sender may appear as ""Cornell |Multi_auth_factor Subsystem®|Administration [user]@khaki.plala.or.jp>"". Do not scan the QR code nor reply to the sender. The QR code directs to a fake login page. If you entered your credentials into the page, change your NetID password at https://netid.cornell.edu .",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,215,adversarial,1,gpt-3.5-turbo,107,false,
Update Payroll Information,"Hello [Recipient Name],

I hope this email finds you well. I recently switched banks and need to update my banking information for payroll purposes. Would it be possible for me to send you the new details for updating?

Thank you,
[Spoofed Cornell Employee Name]",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Payroll Alteration,"Greetings [Recipient Name]

I currently have new bank and want to change my banking Information before the next paycheck completed..Can I send you the new details for updating?

Gratitude,
[Spoofed Cornell Employee Name]",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,216,adversarial,1,gpt-3.5-turbo,51,false,
Important Information Regarding Remote Personal Assistant Position,"Please be aware that there is a fraudulent email being sent from a compromised Cornell account regarding a remote personal assistant position. This is not a legitimate job offer and should not be contacted. For more information on how to identify job and internship scams, please refer to Career Services' Beware of Job and Internship Scams resource.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,PERSONAL ASSISTANT REMOTE POSITION,"This phish typically originates from a compromised Cornell account. "". Do not contact the sender, nor contact the email address within. This is not a legitimate offer for employment. See  Beware of Job and Internship Scams  from Career Services.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,217,adversarial,1,gpt-3.5-turbo,61,false,
Important Notice regarding Suspicious Emails,"Hello,

We have noticed an increase in phishing emails from non-Cornell accounts requesting cell phone numbers. These emails may appear to be from a spoofed Cornell email address and impersonate university leadership. The sender usually includes only a short message or signature block. Please do not respond to these emails as they are likely attempts to scam you into purchasing gift cards.

Thank you for your attention to this matter.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,"Subject varies: ""Cell Phone Number # Request"", ""Send me your available cell number""","This phish typically originates from a non-Cornell account. The sender may appear as ""[Spoofed Name] <[user]@gmail.com>"" and impersonates a member of university leadership. The sender and message body may vary slightly, but typically always includes only a short message or just a signature block. Do not reply to the sender. The scammer's goal is typically to coerce the victim into purchasing gift cards.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,218,adversarial,1,gpt-3.5-turbo,107,false,
Remote Internship Opportunity,"Dear Students of Cornell University,

I am excited to share information about some remote internship opportunities available through the Office of Job Placement and Student Services. These internships provide both financial compensation and valuable research experience.

Participants will work a maximum of seven hours per week, completing all tasks remotely. Selected students will receive a stipend of $400 per week. This opportunity is open to students from all departments.

To learn more and apply, please contact Professor Dorit Abusch at doritabusch1@gmail.com. Please include your full name, alternate email address, department, and year of study in your email.

Positions are limited, so we recommend applying as soon as possible. We look forward to receiving your applications and wish you continued success in your academic journey.

Sincerely,
The Office of Job Placement and Student Services
Cornell University.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Remote Internship Research Position,"Dear Students of Cornell University

We are excited to announce some exciting remote internship opportunities through the Office of Job Placement and Student Services. These internships offer both financial and valuable research experience.

Participants will work a maximum of seven hours weekly, completing all tasks remotely. Selected students will receive a stipend of $400 per week. This opportunity is open to students from all departments.

To learn more and apply, please get in touch with Professor Dorit Abusch at doritabusch1@gmail.com Be sure to include your full name, alternate email address, department, and year of study in your email.

As positions are limited, we encourage you to apply soon. We look forward to receiving your applications and wish you continued success in your academic journey.

Sincerely,
The Office of Job Placement and Student Services
Cornell University.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,219,adversarial,1,gpt-3.5-turbo,174,false,
Updates to Payroll and Benefits Package,,1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,(Payroll-Adjustment) | salary augmentation | bonus allocation | compensation adjustment | insurance revision | update of benefit package for,(Payroll-Adjustment) | salary augmentation | bonus allocation | compensation adjustment | insurance revision | update of benefit package for,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,220,adversarial,1,gpt-3.5-turbo,53,false,
Important Information about Remote Internship Program,"Please be aware that there have been instances of fraudulent emails posing as official Cornell communications. If you receive an email from a non-Cornell account, such as ""[Spoofed Name] <[user]@gmail.com>"", please do not engage with the sender or email address provided. These emails are not legitimate employment opportunities. For more information on how to avoid job and internship scams, please refer to the guidelines provided by Career Services.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,REMOTE INTERNSHIP PROGRAM,"This phish typically originates from a non-Cornell account. The sender may appear as ""[Spoofed Name] <[user]@gmail.com>"". Do not reply to the sender nor contact the Gmail address in the message body. This is not a valid offer for employment. See Beware of Job and Internship Scams from Career Services.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,221,adversarial,1,gpt-3.5-turbo,80,false,
Security Alert Regarding Phishing Email,"Dear Cornell Community,

We have identified a phishing email that appears to be from ""Randy [Surname]"" with a non-Cornell email address. The email contains a link to a PDF hosted on Cloudinary, which redirects to a fake login page. If you have entered your credentials, please change your NetID password immediately at https://netid.cornell.edu.

Thank you for remaining vigilant against potential cyber threats.

Sincerely,
Cornell IT Security Team",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,New Message from Randy [Surname],"This phish typically originates from a non-Cornell email address. The sender may appear as ""Randy [Surname] <[user]@wxxi.org>"". The link within directs to a PDF with a fake OneDrive notice hosted via Cloudinary. The PDF contains a link to a fake login page. If you entered your credentials into the page, change your NetID password immediately at https://netid.cornell.edu .",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,222,adversarial,1,gpt-3.5-turbo,98,false,
Announcement: Downsizing Musical Instruments and Items,"Please be aware that there was a security breach with a Cornell email address, resulting in this message being sent from a compromised account. The sender's name may appear as ""Heidi [Surname] <[NetID]@cornell.edu>"". The issue has been resolved and the account is now secure. Please do not contact the provided phone number or respond to this email. Thank you.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,DOWNSIZING MUSICAL INSTRUNMENTS AND ITEMS,"This phish originates from a compromised Cornell email address. The sender may appear as ""Heidi [Surname] <[NetID]@cornell.edu>"". The account has since been secured. Do not contact the phone number nor reply to the email.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,223,adversarial,1,gpt-3.5-turbo,68,false,
Request for W-2 Reports,"Hello [Recipient],

I am reaching out to request the 2022 W-2 copies for all employees in PDF format for a review.

Thank you,
[Spoofed Name]",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,W-2 Report,"Hi [Recipient],

Kindly send me (2022) W~2's copies for all employees via PDF for a quick review.

Thanks
[Spoofed Name]",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,224,adversarial,1,gpt-3.5-turbo,42,false,
"Reminder to Re-Authenticate 2FA on Monday, September [Date], [Year] at [Time]",,1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,ACTION REQUIRED: [NetID]-Re-Authenticate 2FA-Monday-September-2023 [Time] [AM/PM],ACTION REQUIRED: [NetID]-Re-Authenticate 2FA-Monday-September-2023 [Time] [AM/PM],generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,225,adversarial,1,gpt-3.5-turbo,60,false,
Important Notice Regarding Email Security,"Please be aware that there has been a recent increase in phishing emails with various subjects such as ""Task: March 8th"", ""TASK: Friday March 8th"", and ""Personnel Essential Welfare"". These emails are sent from non-Cornell accounts and may appear to be from a university leader, but they are actually scams. Do not respond to these emails, as the sender's goal is usually to trick you into buying gift cards. Thank you for being vigilant about your email security.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,"Subject varies: ""Task: March 8th"", ""TASK: Friday March 8th"", ""Personnel Essential Welfare""","This phish typically originates from a non-Cornell account. The sender may appear as ""[Spoofed Name] <[user]@gmail.com>"" and impersonates a member of university leadership. Do not reply to the sender. The scammer's goal is typically to coerce the recipient into purchasing gift cards.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,226,adversarial,1,gpt-3.5-turbo,92,false,
Important Security Alert - Message from IT Department/Campus Information Helpdesk Office,"Dear Cornell Community,

We wanted to inform you about a recent phishing attempt that originated from a compromised Cornell email address. The sender may have appeared as ""Heidi [Surname] <[NetID]@cornell.edu>"". Rest assured that the account has been secured.

Please refrain from clicking on any links or replying to the email. The link in question directed to a fake login form hosted with Jotform, which has now been taken down. If you inadvertently entered your credentials into the form, we recommend changing your NetID password immediately at https://netid.cornell.edu.

Thank you for your attention to this matter and for helping us maintain the security of our network.

Best regards,
IT Department/Campus Information Helpdesk Office",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,MESSAGE FROM IT DEPARTMENT / CAMPUS INFORMATION HELPDESK OFFICE,"This phish originates from a compromised Cornell email address. The sender may appear as ""Heidi [Surname] <[NetID]@cornell.edu>"". The account has since been secured. Do not follow the link nor reply to the email. The link directs to a fake login form hosted with Jotform that has since been taken down. If you entered your credentials into the form, change your NetID passqword immediately at https://netid.cornell.edu .",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,227,adversarial,1,gpt-3.5-turbo,115,false,
Payment Confirmation,"Please be aware that the email you have received regarding payment confirmation may be suspicious. If it appears to be sent from a generic Gmail account using your name, please do not reply or contact any phone numbers provided.",1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Payment Complete and Confirmed,This phish may come from a generic Gmail account and may use your name. Do not reply to the email or call the included phone numbers.,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,228,adversarial,1,gpt-3.5-turbo,37,false,
Action required for your account's maintenance,,1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Important: Actions are required for your account,Important: Actions are required for your account,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,229,adversarial,1,gpt-3.5-turbo,19,false,
Important Notice Regarding Your PayPal Account,We have noticed some unusual activity involving Bitcoin on your PayPal account. Please be cautious of any unexpected messages requesting you to click on links or contact a help line. Make sure to verify the legitimacy of the contact information before taking any action. Thank you for your attention to this matter.,1,generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl|utaliyeva2023:adversarial:r1,Your PayPal Account Shows Suspicious Bitcoin Activity,"If you receive an unexpected message that asks you to click a link or take other unusual actions such as calling a help line, verify the contact information is legitimate before doing so.",generic-data:Cornell-Phsihing-Bowl-232425:cornell-phish-bowl,230,adversarial,1,gpt-3.5-turbo,46,false,
Account Extension Offer,"Hello,

We wanted to let you know that you have the opportunity to extend your account for free. Simply click on the link below to take advantage of this offer:

[link]

[link]

We understand that there has been some debate around the viability of single-player AAA games in the gaming industry. Recent events, such as the closure of Visceral Games by Electronic Arts, have raised concerns about the future of narrative-driven games. However, there have been positive developments, such as the success of Star Wars Jedi: Fallen Order, which have sparked renewed interest in single-player titles.

While the market may currently lean towards live service games with multiplayer components, there is still a place for high-quality, story-driven single-player experiences. Companies like EA and Xbox Game Studios are recognizing this and are exploring ways to continue developing these types of games. By leveraging services like cloud gaming and subscription models, they are able to reduce the risks associated with AAA-scale budgets.

Thank you for being a valued account holder. We hope you enjoy the benefits of extending your account for free.

Best regards,",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Extend your account for free,"Extend your account for free

http://amiclearpro.za.com/YqQGsE-Lqr5uzidDQ3Ppgvrn_uK1__eLQlrCjJdNLJCSN7L9pA

http://amiclearpro.za.com/I7L1l77XXeQDgj1z-xj-pW4Qar5wrjhjXdbsc55Pf-Htqu0pUw

eveloped as a single-player experience.

The question of the financial viability of single-player AAA games was raised following the closure of Visceral Games by Electronic Arts (EA) in October 2017. Visceral had been a studio that established itself on a strong narrative single-player focus with Dead Space, and had been working on a single-player, linear narrative Star Wars game at the time of the closure; EA announced following this that they would be taking the game in a different direction, specifically ""a broader experience that allows for more variety and player agency"". Many commentators felt that EA made the change as they did not have confidence that a studio with an AAA-scale budget could produce a viable single-player game based on the popular Star Wars franchise. Alongside this, as well as relatively poor sales of games in the year prior that were principally AAA single-player games (Resident Evil 7, Prey, Dishonored 2, and Deus Ex: Mankind Divided) against financially successful multiplayer games and those offe
r a games-as-a-service model (Overwatch, Destiny 2, and Star Wars Battlefront 2), were indicators to many that the single-player model for AAA was waning. Manveer Heir, who had left EA after finishing his gameplay design work for Mass Effect Andromeda, acknowledged that the culture within EA was against the development of single-player games, and with Visceral's closure, ""that the linear single-player triple-A game at EA is dead for the time being"". Bethesda on December 7, 2017, decided to collaborate with Lynda Carter to launch a Public Safety Announcement to save single-player gaming.

A few years later in 2021, EA was reported to have revived interest in single-player games, following the successful launch of Star Wars Jedi: Fallen Order in 2020. The company still planned on releasing live service games with multiplayer components, but began evaluating its IP catalog for more single-player titles to revive, such as a remake of the Dead Space franchise. Around the same time, head of Xbox Game Studios Phil Spencer said that they still see a place for narrative-driven single-player games even though the financial drivers of the market tended to be live service games. Spencer said that developing such games with AAA-scale budgets can be risky, but with availability of services like cloud gaming and subscription services, they can gauge audience reaction to these games early on and reduce the risk involved",generic-data:Nazario-232425:nazario,231,adversarial,1,gpt-3.5-turbo,601,false,
Completed Tax Return Forms Attached,"Hi Jose,

I have attached your completed tax return forms along with any additional documents, such as W-2s and 1099s. If you need any further information or clarification, please feel free to reach out.

Thank you for your help!

Best regards,

Lisa Hiering",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,Tax Return Documentation Attached,"jose@monkey.org,

Your Completed tax return forms [Any additional documents, such as W-2s, 1099s, etc.]

If you require any further information or clarification, please do not hesitate to reach out.

Thank you for your assistance!
Best regards, sign

REVIEW ATTACHE TAX DOCUMENT

Lisa Hiering

jose@monkey.org

All parties have completed Please DocuSign: SBSS Intake Form.pdf.

If you are unable to Review document file link, please move message to Inbox folder.

Powered by

Do Not Share This Email
This email contains a secure link to DocuSign. Please do not share this email, link, or access code with others.

Alternate Sign ing Method
Visit DocuSign.com, click 'Access Documents
', and enter the security code:
AA001E1647DE415BB959E4386092F7 6C3

About DocuSign
Sign
documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- DocuSign provides a professional trusted solution for Digital Transaction Management™.

Questions about the Document?
If you need to modify the document or have questions about the details in the document, please reach out to the sender by emailing them directly.

Stop receiving this email

Report this email
or read more about
Declining to sign
and
Managing notifications .

If you are having trouble sign
ing the document, please visit the
Help with Sign ing
page on our Support Center .

Download the DocuSign App

This message was sent to you by Lisa Hiering who is using the DocuSign Electronic Sign ature Service. If you would rather not receive email from this sender you may contact the sender with your request.",generic-data:Nazario-232425:nazario,232,adversarial,1,gpt-3.5-turbo,382,false,
Urgent Notice: Account Storage Almost Full,"Dear Information,

We wanted to inform you that your email account ""jose@monkey.org"" is almost reaching its storage limit, with 98.3GB used out of 99GB (94%). To avoid any issues with sending or receiving emails, please review your settings and delete any unnecessary documents or messages.

Click here to access monkey.org settings

If you no longer wish to receive these notifications or want to change your preferences, please click here.

Thank you for using monkey.org webmail support.

Best regards,",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,ATTN: info mailbox storage exceeded,"98.3GB used, 94% of 99GB.

WARNING: Information,

your ""jose@monkey.org"" account is almost full and you are running low on storage space.
Go to View all settings and authorize the cleaning of unwanted documents and messages.

View monkey.org settings

To opt out of receiving security notifications or change where you receive them, Click here

Thanks for

the monkey.org webmail support.",generic-data:Nazario-232425:nazario,233,adversarial,1,gpt-3.5-turbo,96,false,
Important Notice Regarding Your monkey.org Account Password,"Dear jose@monkey.org,

We wanted to remind you that your account password is set to expire today, 6/5/2023 at 10:13:31 p.m. To continue using your email services without interruption, please take action to update your password.

You can choose to retain your current password by clicking the button below, or change it if needed.

RETAIN CURRENT PASSWORD

For more information, please review the full terms and conditions.

Thank you,
The monkey.org Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,monkey.org Password Expiry Notice!,"monkey.org Password Expired

Hi jose@monkey.org ,

Your account password expires today, 6/5/2023 10:13:31 p.m. .
Email service operations such as "" send and receive "" may be limited if action is not taken.

Use button below to continue using current password or change password.

RETAIN CURRENT PASSWORD

See full terms and conditions .

Copyright © monkey.org 2023 Email server",generic-data:Nazario-232425:nazario,234,adversarial,1,gpt-3.5-turbo,95,false,
monkey.org Password Expiry Notice,"Dear Jose,

We wanted to inform you that your account password on monkey.org is set to expire today, 6/6/2023 at 8:31:26 p.m. Please take action to avoid any interruptions in your email service.

You can click the button below to either keep your current password or change it.

[Retain Current Password]

For more information, please refer to our terms and conditions.

Thank you,
Monkey.org Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,monkey.org Password Expiry Notice!,"monkey.org Password Expired

Hi jose@monkey.org ,

Your account password expires today, 6/6/2023 8:31:26 p.m. .
Email service operations such as "" send and receive "" may be limited if action is not taken.

Use button below to continue using current password or change password.

RETAIN CURRENT PASSWORD

See full terms and conditions .

Copyright © monkey.org 2023 Email server",generic-data:Nazario-232425:nazario,235,adversarial,1,gpt-3.5-turbo,95,false,
Important Notice Regarding Your Monkey.org Account (Order #00987656),"Dear [Name],

We wanted to inform you that the registration of your mailbox gerencia@concreta2.com has expired. In order to prevent your account from being deactivated, please take action to continue access by clicking the button below.

Click Here to Continue Access to Your Account

This email is being sent by the monkey.org Email Server for Administrator purposes. Thank you for your attention to this matter.

Sincerely,
Monkey.org Team",1,generic-data:Nazario-232425:nazario|utaliyeva2023:adversarial:r1,(Order #00987656) - Your Account is being deleted,"monkey.org - Account Expired

The registration of your mailbox gerencia@concreta2.com has expired.

Admin will de-activate your account today .
To continue access to your account, use the button below to proceed.

Continue With Your Current Account

Email is generated by monkey.org Email Server for Administrator -",generic-data:Nazario-232425:nazario,236,adversarial,1,gpt-3.5-turbo,79,false,
